FIPS,2014 EPL_CROWD,2015 EPL_CROWD,2016 EPL_CROWD,2017 EPL_CROWD,2018 EPL_CROWD,2019 EPL_CROWD,2020 EPL_CROWD
56021,18.05,21.16,24.26,28.92,33.59,30.59,27.59
56023,63.23,66.47,69.72,67.97,66.22,80.42,94.62
56025,45.24,45.04,44.83,40.93,37.03,45.24,53.44
56027,1.37,1.42,1.46,19.24,37.03,30.4,23.77
56029,27.38,28.13,28.88,22.19,15.5,16.15,16.8
56031,4.52,4.09,3.66,2.97,2.29,1.99,1.69
56033,50.59,34.96,19.33,19.1,18.88,23.24,27.59
56035,65.78,37.89,10.0,7.15,4.3,7.71,11.11
56037,82.23,79.62,77.01,62.59,48.17,45.9,43.63
56039,91.24,88.38,85.51,91.2,96.88,94.36,91.85
56041,72.97,77.94,82.9,77.7,72.49,74.01,75.53
56043,57.62,58.0,58.39,51.48,44.57,63.32,82.08
56045,77.27,47.48,17.7,39.1,60.49,63.96,67.44
