FIPS,2014 EPL_DISABL,2015 EPL_DISABL,2016 EPL_DISABL,2017 EPL_DISABL,2018 EPL_DISABL,2019 EPL_DISABL,2020 EPL_DISABL,2021 EPL_DISABL,2022 EPL_DISABL
48387,92.96,90.32,87.68,79.87,72.05,69.02,65.98,62.76,59.53
48389,43.11,33.27,23.43,16.42,9.42,11.73,14.04,12.02,9.99
48391,91.82,91.5,91.18,92.1,93.03,89.36,85.68,89.86,94.05
48393,50.08,52.14,54.19,44.72,35.24,31.59,27.94,22.49,17.05
48395,59.22,52.24,45.27,40.78,36.29,44.1,51.91,62.91,73.91
48397,1.69,2.05,2.42,2.41,2.39,1.86,1.34,1.18,1.02
48399,15.09,25.15,35.21,37.06,38.9,56.06,73.23,74.48,75.72
48401,53.68,54.3,54.92,55.89,56.86,52.02,47.17,47.08,46.99
48403,92.68,92.98,93.28,95.6,97.93,98.37,98.82,98.2,97.58
48405,98.31,98.25,98.19,98.17,98.15,98.54,98.92,97.48,96.05
48407,75.96,78.68,81.41,85.45,89.49,85.72,81.95,85.44,88.93
48409,55.71,49.4,43.08,44.26,45.43,56.86,68.3,72.3,76.3
48411,73.48,66.78,60.08,60.41,60.74,66.98,73.23,74.48,75.72
48413,24.45,16.04,7.64,5.94,4.23,3.82,3.41,13.02,22.62
48415,44.03,39.62,35.21,36.42,37.63,41.43,45.23,46.11,46.99
48417,39.83,56.4,72.97,74.06,75.14,78.1,81.06,73.65,66.24
48419,57.62,64.44,71.25,74.68,78.1,71.4,64.7,55.84,46.99
48421,57.62,60.08,62.53,58.61,54.7,49.1,43.51,59.24,74.96
48423,33.4,31.33,29.26,29.72,30.18,28.14,26.1,23.12,20.14
48425,19.8,17.97,16.14,16.9,17.67,26.78,35.9,25.11,14.32
48427,82.74,77.0,71.25,70.54,69.82,63.8,57.77,52.9,48.04
48429,52.66,56.84,61.03,72.57,84.11,83.8,83.48,76.2,68.92
48431,18.31,14.98,11.65,34.88,58.1,29.06,0.03,0.73,1.43
48433,74.59,83.94,93.28,85.45,77.62,62.4,47.17,42.8,38.43
48435,5.76,4.23,2.71,4.84,6.97,4.22,1.46,0.89,0.32
48437,61.64,67.3,72.97,70.22,67.46,65.1,62.73,57.87,53.01
48439,8.25,8.28,8.31,7.93,7.55,7.03,6.52,5.79,5.06
48441,61.64,59.87,58.1,53.58,49.06,47.64,46.21,43.06,39.9
48443,84.75,76.38,68.0,56.72,45.43,65.82,86.22,92.03,97.84
48445,64.37,58.63,52.88,59.56,66.25,57.38,48.5,40.98,33.47
48447,74.59,81.6,88.6,86.36,84.11,81.96,79.82,60.85,41.87
48449,58.42,51.3,44.19,39.72,35.24,33.67,32.11,28.62,25.14
48451,40.75,38.92,37.09,35.64,34.19,36.27,38.35,36.82,35.28
48453,3.76,3.38,2.99,2.51,2.04,2.07,2.1,2.53,2.96
48455,97.33,98.11,98.89,98.95,99.01,98.18,97.36,94.94,92.52
48457,94.49,94.7,94.91,95.98,97.04,96.37,95.7,96.13,96.56
48459,79.53,76.25,72.97,68.92,64.88,69.36,73.84,77.5,81.16
48461,22.32,22.88,23.43,12.91,2.39,2.16,1.94,4.23,6.52
48463,41.45,35.85,30.25,36.88,43.52,60.45,77.37,78.03,78.68
48465,15.09,22.18,29.26,36.39,43.52,50.15,56.78,43.78,30.77
48467,74.59,72.25,69.91,70.98,72.05,63.49,54.93,50.42,45.91
48469,51.19,48.79,46.39,45.91,45.43,46.3,47.17,46.54,45.91
48471,8.63,6.62,4.62,3.5,2.39,3.86,5.32,9.52,13.71
48473,28.18,33.06,37.95,24.56,11.17,11.9,12.64,11.52,10.4
48475,60.17,46.28,32.38,25.39,18.4,12.94,7.48,15.68,23.89
48477,43.11,43.65,44.19,46.62,49.06,40.02,30.97,33.12,35.28
48479,26.52,22.51,18.5,17.18,15.85,16.89,17.92,21.91,25.9
48481,47.85,46.56,45.27,42.08,38.9,37.9,36.89,40.4,43.91
48483,53.68,51.53,49.38,50.19,51.0,52.4,53.79,54.29,54.79
48485,41.45,45.75,50.05,55.4,60.74,60.1,59.45,55.86,52.27
48487,83.79,82.6,81.41,87.08,92.74,92.58,92.43,94.3,96.18
48489,69.79,71.06,72.33,66.01,59.69,54.1,48.5,46.2,43.91
48491,5.16,4.74,4.33,4.85,5.38,6.14,6.91,6.35,5.79
48493,31.65,25.68,19.71,20.06,20.41,22.0,23.58,21.42,19.25
48495,51.74,39.18,26.62,20.16,13.69,9.92,6.14,4.68,3.21
48497,52.66,57.6,62.53,63.38,64.22,57.34,50.45,50.54,50.62
48499,90.19,90.56,90.93,89.06,87.2,85.86,84.53,82.84,81.16
48501,25.25,18.68,12.1,8.85,5.6,7.56,9.52,6.24,2.96
48503,65.87,58.47,51.07,49.56,48.04,35.81,23.58,35.28,46.99
48505,53.68,55.43,57.18,61.38,65.58,64.46,63.34,58.7,54.06
48507,93.47,94.82,96.18,94.86,93.54,82.28,71.01,66.18,61.34
49001,14.45,13.57,12.7,18.13,23.56,24.02,24.47,24.18,23.89
49003,21.46,24.04,26.62,25.09,23.56,21.83,20.11,15.94,11.77
49005,1.97,2.77,3.57,2.98,2.39,2.47,2.55,2.36,2.16
49007,63.67,55.98,48.3,47.3,46.29,48.74,51.18,55.36,59.53
49009,65.27,43.65,22.03,12.5,2.96,1.5,0.03,12.58,25.14
49011,3.57,4.3,5.03,4.54,4.04,3.72,3.41,3.44,3.47
49013,5.76,9.57,13.37,17.5,21.62,26.3,30.97,31.28,31.59
49015,45.78,49.33,52.88,51.94,51.0,45.94,40.87,43.93,46.99
49017,38.78,43.04,47.31,43.1,38.9,48.68,58.47,49.64,40.82
49019,16.05,17.28,18.5,20.54,22.57,17.26,11.94,15.22,18.49
49021,16.05,14.08,12.1,11.24,10.38,13.53,16.68,13.54,10.4
49023,10.98,10.72,10.47,10.42,10.38,18.24,26.1,23.12,20.14
49025,53.68,55.43,57.18,47.4,37.63,54.75,71.87,71.5,71.14
49027,12.61,15.9,19.2,17.16,15.12,25.16,35.2,32.12,29.05
49029,3.09,1.88,0.67,0.64,0.6,0.92,1.24,0.8,0.35
49031,58.42,73.05,87.68,92.48,97.29,97.26,97.23,91.64,86.06
49033,45.78,39.08,32.38,21.78,11.17,41.77,72.37,58.14,43.91
49035,4.11,4.1,4.08,4.16,4.23,4.26,4.3,4.82,5.35
49037,57.62,55.25,52.88,55.49,58.1,63.2,68.3,78.98,89.66
49039,11.97,14.55,17.13,19.16,21.2,18.54,15.88,15.1,14.32
49041,19.8,21.24,22.67,27.9,33.14,41.32,49.49,44.7,39.9
49043,0.1,0.12,0.13,0.09,0.06,0.09,0.13,0.16,0.19
49045,11.46,10.96,10.47,10.42,10.38,11.51,12.64,11.52,10.4
49047,9.71,10.42,11.14,10.76,10.38,14.53,18.68,19.82,20.97
49049,1.15,1.16,1.18,1.18,1.18,1.45,1.72,1.94,2.16
49051,1.24,1.21,1.18,1.39,1.59,1.52,1.46,1.34,1.21
49053,23.72,25.17,26.62,26.19,25.76,23.28,20.81,20.89,20.97
49055,3.57,7.02,10.47,17.02,23.56,32.7,41.85,27.78,13.71
49057,12.61,12.99,13.37,13.93,14.49,13.22,11.94,12.52,13.11
50001,28.18,33.06,37.95,40.74,43.52,46.5,49.49,49.24,49.0
50003,60.94,62.66,64.37,65.92,67.46,66.08,64.7,65.03,65.35
50005,79.53,80.18,80.83,77.58,74.34,68.22,62.09,62.04,61.98
50007,9.11,11.24,13.37,14.61,15.85,15.3,14.74,12.94,11.14
50009,87.33,83.38,79.43,78.53,77.62,80.84,84.05,87.89,91.73
50011,28.84,24.99,21.14,21.86,22.57,23.52,24.47,29.88,35.28
50013,18.94,19.07,19.2,14.08,8.95,10.8,12.64,15.57,18.49
50015,16.71,16.92,17.13,17.76,18.4,24.12,29.85,26.23,22.62
50017,48.93,57.13,65.33,63.95,62.56,54.87,47.17,47.6,48.04
50019,53.68,55.43,57.18,58.08,58.99,59.65,60.31,62.26,64.21
50021,48.93,50.9,52.88,54.49,56.1,52.3,48.5,50.76,53.01
50023,15.09,15.28,15.47,21.96,28.46,27.79,27.12,30.3,33.47
50025,56.73,55.82,54.92,56.51,58.1,60.72,63.34,62.34,61.34
50027,58.42,57.45,56.48,56.67,56.86,50.54,44.21,43.56,42.92
51001,22.32,22.18,22.03,25.24,28.46,27.79,27.12,43.32,59.53
51003,6.91,4.81,2.71,3.02,3.34,3.38,3.41,3.55,3.69
51005,78.16,79.24,80.32,77.33,74.34,76.08,77.82,71.58,65.35
51007,42.31,36.28,30.25,31.69,33.14,38.32,43.51,51.15,58.8
51009,42.31,41.69,41.07,42.3,43.52,46.5,49.49,50.06,50.62
51011,73.48,66.41,59.34,60.49,61.64,57.72,53.79,44.54,35.28
51013,0.1,0.13,0.16,0.2,0.25,0.27,0.29,0.32,0.35
51015,30.82,33.96,37.09,31.79,26.49,27.62,28.74,32.01,35.28
51017,54.76,61.38,68.0,64.37,60.74,48.32,35.9,40.4,44.89
51019,33.4,36.78,40.15,38.22,36.29,33.63,30.97,28.44,25.9
51021,87.33,76.33,65.33,69.84,74.34,74.48,74.63,69.99,65.35
51023,34.89,35.99,37.09,41.26,45.43,32.44,19.45,20.21,20.97
51025,69.79,73.64,77.49,80.16,82.84,80.99,79.15,74.04,68.92
51027,98.44,96.9,95.35,96.32,97.29,98.39,99.49,99.64,99.78
51029,71.12,67.74,64.37,65.92,67.46,63.46,59.45,62.84,66.24
51031,44.73,43.9,43.08,46.56,50.05,43.47,36.89,37.66,38.43
51033,44.03,36.65,29.26,24.23,19.2,22.22,25.24,24.56,23.89
51035,81.95,78.22,74.5,73.66,72.81,73.32,73.84,65.38,56.92
51036,55.71,52.54,49.38,55.51,61.64,69.33,77.02,76.99,76.96
51037,88.67,88.64,88.6,87.47,86.34,85.2,84.05,86.85,89.66
51041,6.24,7.28,8.31,8.63,8.95,13.11,17.28,19.12,20.97
51043,12.61,12.13,11.65,11.02,10.38,16.68,22.98,26.52,30.07
51045,84.75,89.02,93.28,81.12,68.96,63.72,58.47,36.39,14.32
51047,13.34,12.72,12.1,12.9,13.69,20.82,27.94,24.46,20.97
51049,65.87,71.08,76.28,72.62,68.96,60.07,51.18,47.05,42.92
51051,98.73,98.08,97.42,97.42,97.42,98.55,99.68,99.79,99.9
51053,68.26,63.18,58.1,52.19,46.29,43.58,40.87,40.0,39.13
51057,44.73,28.72,12.7,22.35,32.0,41.96,51.91,55.72,59.53
51059,0.45,0.46,0.48,0.59,0.7,0.76,0.83,0.91,0.99
51061,13.34,11.2,9.07,7.5,5.92,5.62,5.32,4.9,4.49
51063,37.03,37.49,37.95,34.43,30.91,29.42,27.94,25.28,22.62
51065,27.19,29.78,32.38,28.6,24.83,25.46,26.1,19.9,13.71
51067,51.74,49.52,47.31,46.8,46.29,46.25,46.21,45.55,44.89
51069,17.54,16.5,15.47,15.93,16.4,15.81,15.21,14.46,13.71
51071,87.81,84.06,80.32,70.98,61.64,44.38,27.12,26.13,25.14
51073,34.89,40.08,45.27,53.46,61.64,60.54,59.45,61.05,62.65
51075,8.63,14.88,21.14,21.86,22.57,21.69,20.81,21.3,21.79
51077,84.75,78.54,72.33,75.48,78.64,79.23,79.82,81.0,82.18
51079,25.25,31.6,37.95,35.54,33.14,32.06,30.97,25.11,19.25
51081,79.08,78.59,78.1,69.42,60.74,59.26,57.77,60.99,64.21
51083,69.02,69.85,70.68,71.36,72.05,78.61,85.17,83.44,81.71
51085,8.25,6.8,5.35,5.48,5.6,7.35,9.1,9.75,10.4
51087,9.11,9.79,10.47,11.16,11.84,12.94,14.04,14.18,14.32
51089,78.16,79.05,79.94,82.79,85.64,86.68,87.71,87.97,88.23
51091,67.62,71.5,75.39,78.16,80.93,85.69,90.45,87.83,85.21
51093,23.72,19.6,15.47,27.18,38.9,43.7,48.5,44.2,39.9
51095,7.9,12.52,17.13,21.81,26.49,26.8,27.12,26.51,25.9
51097,9.11,15.12,21.14,29.38,37.63,29.22,20.81,32.36,43.91
51099,16.71,15.58,14.45,11.7,8.95,8.57,8.18,6.02,3.85
51101,12.61,9.36,6.11,9.57,13.02,15.47,17.92,20.27,22.62
51103,60.17,58.68,57.18,59.87,62.56,62.64,62.73,71.31,79.89
51105,98.85,98.06,97.26,97.48,97.71,97.87,98.03,98.56,99.08
51107,0.1,0.16,0.22,0.22,0.22,0.27,0.32,0.34,0.35
51109,41.45,47.16,52.88,56.81,60.74,60.97,61.2,59.06,56.92
51111,78.16,81.96,85.77,86.28,86.79,85.66,84.53,85.57,86.61
51113,19.8,22.88,25.95,25.86,25.76,27.81,29.85,38.94,48.04
51115,31.65,36.36,41.07,46.64,52.21,63.02,73.84,80.22,86.61
51117,79.53,81.86,84.18,84.61,85.04,82.1,79.15,79.26,79.38
51119,58.42,61.02,63.61,56.83,50.05,55.62,61.2,61.59,61.98
51121,5.16,5.43,5.7,6.34,6.97,8.04,9.1,7.97,6.84
51125,43.11,41.12,39.13,33.79,28.46,29.15,29.85,33.24,36.62
51127,5.16,7.48,9.81,8.14,6.46,5.89,5.32,6.93,8.53
51131,28.84,33.98,39.13,36.14,33.14,52.76,72.37,77.04,81.71
51133,53.68,49.48,45.27,43.34,41.42,37.37,33.32,37.6,41.87
51135,69.02,70.48,71.95,76.08,80.2,81.84,83.48,76.2,68.92
51137,36.01,36.06,36.1,47.9,59.69,58.23,56.78,52.41,48.04
51139,66.92,70.36,73.8,77.57,81.34,79.58,77.82,79.49,81.16
51141,87.33,82.72,78.1,74.32,70.55,72.82,75.08,79.12,83.17
51143,70.49,67.91,65.33,66.1,66.86,68.93,71.01,76.36,81.71
51145,3.76,5.42,7.07,10.38,13.69,14.78,15.88,15.1,14.32
51147,39.83,35.04,30.25,34.58,38.9,45.04,51.18,48.54,45.91
51149,37.89,36.99,36.1,36.86,37.63,33.74,29.85,26.23,22.62
51153,0.83,0.8,0.76,0.9,1.05,1.26,1.46,1.62,1.78
51155,70.49,68.61,66.73,71.56,76.38,78.72,81.06,80.48,79.89
51157,24.45,22.35,20.25,34.15,48.04,46.12,44.21,37.49,30.77
51159,74.59,56.27,37.95,29.78,21.62,34.39,47.17,51.49,55.81
51161,15.09,16.11,17.13,16.12,15.12,13.3,11.49,15.82,20.14
51163,68.26,58.82,49.38,40.69,32.0,48.07,64.13,65.78,67.42
51165,25.25,26.86,28.46,26.28,24.1,21.01,17.92,19.86,21.79
51167,97.84,95.69,93.54,94.92,96.31,97.48,98.66,99.1,99.55
51169,94.08,93.68,93.28,94.92,96.56,97.74,98.92,98.94,98.95
51171,31.65,37.36,43.08,42.79,42.5,47.72,52.93,56.23,59.53
51173,86.82,86.94,87.07,91.46,95.86,96.15,96.44,93.7,90.96
51175,57.62,57.86,58.1,54.55,51.0,53.89,56.78,62.85,68.92
51177,12.61,13.32,14.04,15.22,16.4,14.9,13.4,10.96,8.53
51179,1.46,2.08,2.71,2.55,2.39,2.47,2.55,2.42,2.29
51181,53.68,47.9,42.12,50.9,59.69,61.91,64.13,63.39,62.65
51183,80.64,80.04,79.43,74.63,69.82,69.73,69.64,66.92,64.21
51185,97.84,96.6,95.35,92.74,90.13,89.43,88.73,82.52,76.3
51187,23.72,29.47,35.21,35.75,36.29,37.32,38.35,38.0,37.64
51191,71.76,71.5,71.25,78.14,85.04,85.95,86.86,88.66,90.45
51193,61.64,62.08,62.53,53.02,43.52,47.72,51.91,57.28,62.65
51195,95.7,96.3,96.91,97.8,98.69,98.72,98.76,98.48,98.19
51197,71.76,73.13,74.5,75.44,76.38,75.73,75.08,79.68,84.28
51199,6.24,8.36,10.47,14.07,17.67,16.44,15.21,14.76,14.32
51510,0.32,0.44,0.57,0.58,0.6,0.84,1.08,0.89,0.7
51520,88.67,88.64,88.6,92.04,95.48,94.11,92.74,90.48,88.23
51530,64.37,47.85,31.33,39.68,48.04,48.76,49.49,51.77,54.06
51540,4.52,3.96,3.41,3.38,3.34,2.94,2.55,2.76,2.96
51550,7.45,7.54,7.64,9.01,10.38,12.21,14.04,14.18,14.32
51570,45.78,53.8,61.83,56.41,51.0,51.09,51.18,52.1,53.01
51580,85.8,86.24,86.69,77.82,68.96,41.5,14.04,19.97,25.9
51590,83.22,83.03,82.84,80.47,78.1,78.96,79.82,78.39,76.96
51595,88.67,90.4,92.14,62.64,33.14,33.67,34.21,63.22,92.24
51600,1.69,1.43,1.18,0.99,0.8,0.64,0.48,0.57,0.67
51610,0.67,0.46,0.25,0.25,0.25,0.48,0.7,0.96,1.21
51620,37.89,25.63,13.37,23.78,34.19,50.08,65.98,69.62,73.27
51630,8.25,6.64,5.03,12.12,19.2,19.66,20.11,17.22,14.32
51640,79.53,87.76,95.99,95.82,95.64,90.93,86.22,63.52,40.82
51650,17.54,23.9,30.25,38.27,46.29,49.1,51.91,52.46,53.01
51660,0.67,0.57,0.48,1.72,2.96,4.55,6.14,9.93,13.71
51670,59.22,69.77,80.32,80.83,81.34,73.02,64.7,60.26,55.81
51678,10.32,16.88,23.43,28.28,33.14,23.59,14.04,14.18,14.32
51680,23.72,23.58,23.43,24.13,24.83,25.98,27.12,25.29,23.45
51683,2.9,1.98,1.05,0.72,0.38,0.46,0.54,1.42,2.29
51685,1.88,1.58,1.27,3.44,5.6,4.39,3.18,8.44,13.71
51690,88.16,85.15,82.14,80.12,78.1,85.16,92.23,88.97,85.71
51700,21.46,24.96,28.46,39.73,51.0,49.08,47.17,42.4,37.64
51710,25.25,23.2,21.14,23.82,26.49,30.35,34.21,37.52,40.82
51720,44.73,57.32,69.91,82.12,94.33,94.62,94.91,97.0,99.08
51730,86.82,85.96,85.1,85.5,85.9,87.19,88.48,88.0,87.53
51735,12.61,11.54,10.47,18.11,25.76,22.6,19.45,21.67,23.89
51740,41.45,36.39,31.33,36.38,41.42,42.05,42.68,41.75,40.82
51750,22.32,24.14,25.95,22.88,19.8,17.27,14.74,13.92,13.11
51760,52.66,51.87,51.07,48.25,45.43,42.83,40.23,38.42,36.62
51770,63.67,65.2,66.73,54.62,42.5,27.95,13.4,16.77,20.14
51775,31.65,30.46,29.26,22.19,15.12,13.0,10.88,11.71,12.54
51790,60.94,59.06,57.18,53.12,49.06,44.96,40.87,42.39,43.91
51800,14.45,14.96,15.47,18.55,21.62,18.42,15.21,18.5,21.79
51810,7.9,8.1,8.31,9.74,11.17,12.6,14.04,14.69,15.34
51820,50.08,47.14,44.19,43.34,42.5,53.32,64.13,61.83,59.53
51830,1.15,2.48,3.82,7.1,10.38,8.93,7.48,6.42,5.35
51840,29.96,33.52,37.09,40.3,43.52,49.22,54.93,47.03,39.13
53001,6.91,6.51,6.11,9.9,13.69,15.18,16.68,13.08,9.48
53003,77.84,77.67,77.49,78.27,79.05,76.14,73.23,72.87,72.51
53005,20.89,24.26,27.63,31.96,36.29,36.1,35.9,35.59,35.28
53007,17.54,17.72,17.89,26.56,35.24,47.35,59.45,63.8,68.15
53009,86.44,85.31,84.18,83.13,82.08,83.06,84.05,82.6,81.16
53011,25.25,24.34,23.43,21.62,19.8,19.24,18.68,20.24,21.79
53013,83.22,83.7,84.18,89.1,94.01,88.74,83.48,87.6,91.73
53015,83.22,83.24,83.25,84.58,85.9,83.74,81.57,78.26,74.96
53017,59.22,62.98,66.73,72.68,78.64,79.64,80.65,76.58,72.51
53019,94.49,95.88,97.26,97.34,97.42,98.22,99.01,98.15,97.3
53021,2.74,4.78,6.81,9.92,13.02,17.36,21.71,18.52,15.34
53023,93.47,87.44,81.41,77.88,74.34,81.54,88.73,91.77,94.81
53025,16.71,19.37,22.03,20.92,19.8,21.69,23.58,26.82,30.07
53027,81.31,79.4,77.49,79.59,81.69,82.34,83.0,84.53,86.06
53029,37.03,42.17,47.31,48.18,49.06,49.28,49.49,49.69,49.89
53031,71.12,66.82,62.53,63.7,64.88,69.36,73.84,77.17,80.5
53033,6.24,5.8,5.35,5.07,4.78,5.27,5.76,5.78,5.79
53035,48.93,50.9,52.88,50.46,48.04,45.36,42.68,41.29,39.9
53037,26.52,27.49,28.46,29.32,30.18,29.46,28.74,26.94,25.14
53039,82.43,79.68,76.92,76.03,75.14,59.32,43.51,48.26,53.01
53041,88.16,87.62,87.07,85.84,84.62,81.88,79.15,78.76,78.36
53043,80.01,81.42,82.84,81.52,80.2,78.23,76.26,81.9,87.53
53045,87.81,88.0,88.19,86.79,85.39,82.27,79.15,77.72,76.3
53047,65.27,66.0,66.73,67.59,68.45,69.73,71.01,63.96,56.92
53049,98.69,98.71,98.73,98.64,98.54,96.46,94.37,94.72,95.07
53051,92.04,91.02,90.0,84.52,79.05,77.66,76.26,82.07,87.88
53053,31.65,31.49,31.33,30.28,29.23,27.66,26.1,26.86,27.62
53055,23.02,24.48,25.95,22.18,18.4,15.17,11.94,13.13,14.32
53057,38.78,39.47,40.15,42.79,45.43,41.16,36.89,37.66,38.43
53059,59.22,51.7,44.19,37.18,30.18,33.54,36.89,30.17,23.45
53061,16.05,17.28,18.5,17.18,15.85,15.87,15.88,15.1,14.32
53063,42.31,44.35,46.39,45.43,44.48,41.42,38.35,43.2,48.04
53065,78.16,78.44,78.73,78.89,79.05,80.5,81.95,78.46,74.96
53067,23.72,25.17,26.62,26.19,25.76,28.36,30.97,34.3,37.64
53069,97.36,96.36,95.35,94.84,94.33,94.62,94.91,89.23,83.55
53071,39.83,46.0,52.18,49.67,47.15,48.32,49.49,49.24,49.0
53073,28.84,30.61,32.38,29.82,27.25,27.18,27.12,25.5,23.89
53075,5.16,8.93,12.7,15.55,18.4,17.54,16.68,17.58,18.49
53077,25.25,25.1,24.96,25.36,25.76,27.25,28.74,28.53,28.32
54001,84.24,85.46,86.69,77.08,67.46,60.62,53.79,49.34,44.89
54003,31.65,33.43,35.21,41.18,47.15,42.02,36.89,33.83,30.77
54005,99.27,99.32,99.36,99.26,99.17,98.1,97.04,95.8,94.56
54007,83.79,80.04,76.28,78.24,80.2,82.36,84.53,78.52,72.51
54009,52.66,54.12,55.59,56.84,58.1,61.4,64.7,68.6,72.51
54011,83.79,82.6,81.41,78.9,76.38,74.8,73.23,74.1,74.96
54013,91.12,93.49,95.86,96.78,97.71,97.08,96.44,95.62,94.81
54015,92.68,95.05,97.42,98.42,99.43,98.94,98.44,95.48,92.52
54017,37.03,59.94,82.84,84.37,85.9,75.3,64.7,68.6,72.51
54019,97.99,98.12,98.25,98.24,98.22,97.82,97.42,96.37,95.32
54021,78.16,77.82,77.49,71.87,66.25,53.56,40.87,44.46,48.04
54023,72.62,73.21,73.8,74.07,74.34,68.54,62.73,51.32,39.9
54025,77.84,79.99,82.14,84.24,86.34,86.79,87.24,82.8,78.36
54027,94.97,94.94,94.91,95.88,96.85,96.32,95.8,96.44,97.07
54029,78.16,76.77,75.39,70.48,65.58,64.16,62.73,68.0,73.27
54031,60.17,63.8,67.43,55.47,43.52,41.87,40.23,52.22,64.21
54033,80.64,79.07,77.49,78.27,79.05,76.44,73.84,63.95,54.06
54035,76.5,73.59,70.68,67.45,64.22,72.64,81.06,83.56,86.06
54037,21.46,23.7,25.95,27.59,29.23,26.4,23.58,24.74,25.9
54039,83.22,81.58,79.94,75.6,71.25,71.56,71.87,73.13,74.39
54041,81.31,81.73,82.14,83.12,84.11,78.67,73.23,70.32,67.42
54043,99.36,99.28,99.2,98.8,98.41,95.94,93.48,95.34,97.2
54045,99.46,99.4,99.33,99.34,99.36,99.24,99.11,99.02,98.92
54047,99.81,99.8,99.78,99.84,99.9,99.78,99.65,99.4,99.14
54049,45.78,47.92,50.05,57.46,64.88,73.64,82.4,79.68,76.96
54051,56.73,49.9,43.08,56.45,69.82,70.12,70.43,74.4,78.36
54053,92.68,90.18,87.68,85.9,84.11,76.88,69.64,73.52,77.41
54055,96.63,97.14,97.64,98.14,98.63,97.66,96.69,95.22,93.76
54057,81.31,86.63,91.95,89.88,87.81,83.48,79.15,65.28,51.42
54059,99.46,99.57,99.68,99.64,99.59,99.7,99.81,99.76,99.71
54061,13.72,12.91,12.1,17.34,22.57,25.66,28.74,22.46,16.19
54063,96.91,97.66,98.41,97.92,97.42,91.29,85.17,88.84,92.52
54065,78.16,66.88,55.59,55.84,56.1,50.67,45.23,50.01,54.79
54067,91.56,89.48,87.39,85.52,83.64,85.25,86.86,85.78,84.7
54069,53.68,52.38,51.07,49.56,48.04,48.76,49.49,47.7,45.91
54071,82.74,85.67,88.6,83.11,77.62,68.54,59.45,67.88,76.3
54073,83.22,80.66,78.1,74.68,71.25,71.81,72.37,72.14,71.91
54075,95.92,94.32,92.71,94.28,95.86,95.2,94.53,94.54,94.56
54077,84.75,82.79,80.83,77.2,73.58,73.4,73.23,70.69,68.15
54079,30.82,28.72,26.62,23.91,21.2,19.24,17.28,16.31,15.34
54081,90.51,90.59,90.67,91.85,93.03,94.24,95.45,95.53,95.61
54083,79.08,78.59,78.1,71.16,64.22,58.58,52.93,49.42,45.91
54085,77.17,76.72,76.28,77.67,79.05,84.32,89.59,94.14,98.7
54087,93.22,92.84,92.45,95.19,97.93,97.93,97.93,95.22,92.52
54089,98.98,98.74,98.5,98.84,99.17,99.32,99.46,99.33,99.2
54091,80.01,83.84,87.68,81.41,75.14,78.77,82.4,82.56,82.72
54093,81.95,83.06,84.18,86.0,87.81,88.5,89.18,89.42,89.66
54095,78.16,74.7,71.25,68.75,66.25,72.04,77.82,86.19,94.56
54097,64.37,56.88,49.38,44.6,39.83,45.87,51.91,48.91,45.91
54099,89.97,92.57,95.16,95.73,96.31,95.42,94.53,93.72,92.9
54101,92.36,93.08,93.79,87.36,80.93,85.26,89.59,92.33,95.07
54103,58.42,62.93,67.43,71.9,76.38,76.32,76.26,79.72,83.17
54105,91.56,91.37,91.18,94.44,97.71,97.87,98.03,96.82,95.61
54107,71.12,72.04,72.97,73.66,74.34,74.09,73.84,70.99,68.15
54109,99.94,99.94,99.94,99.94,99.94,99.89,99.84,99.8,99.75
55001,83.22,85.45,87.68,88.49,89.3,88.27,87.24,86.65,86.06
55003,55.71,52.54,49.38,57.48,65.58,64.85,64.13,62.32,60.52
55005,25.25,29.85,34.45,36.68,38.9,33.82,28.74,31.1,33.47
55007,50.08,52.5,54.92,56.24,57.56,60.84,64.13,62.32,60.52
55009,12.61,12.35,12.1,11.03,9.96,9.53,9.1,10.44,11.77
55011,16.05,14.71,13.37,13.53,13.69,22.33,30.97,33.12,35.28
55013,59.22,61.8,64.37,63.0,61.64,65.3,68.97,67.88,66.78
55015,3.76,3.66,3.57,3.45,3.34,3.26,3.18,3.66,4.14
55017,28.18,27.06,25.95,24.76,23.56,18.48,13.4,12.27,11.14
55019,8.63,10.36,12.1,13.97,15.85,16.26,16.68,16.01,15.34
55021,13.34,12.72,12.1,12.9,13.69,13.86,14.04,13.57,13.11
55023,40.75,46.82,52.88,50.02,47.15,36.2,25.24,21.44,17.63
55025,4.39,3.78,3.18,2.67,2.16,2.58,2.99,2.64,2.29
55027,13.72,14.08,14.45,14.78,15.12,15.5,15.88,16.04,16.19
55029,27.19,27.82,28.46,31.33,34.19,31.46,28.74,24.0,19.25
55031,34.89,38.98,43.08,42.79,42.5,42.59,42.68,42.8,42.92
55033,8.25,11.35,14.45,18.51,22.57,21.34,20.11,20.54,20.97
55035,11.97,17.0,22.03,22.3,22.57,25.26,27.94,25.92,23.89
55037,80.64,78.02,75.39,80.0,84.62,77.81,71.01,68.9,66.78
55039,15.09,15.06,15.03,14.36,13.69,15.8,17.92,21.53,25.14
55041,67.62,69.44,71.25,68.06,64.88,59.34,53.79,55.8,57.81
55043,13.72,14.37,15.03,13.1,11.17,11.9,12.64,10.58,8.53
55045,21.46,20.58,19.71,18.69,17.67,18.89,20.11,20.12,20.14
55047,25.25,24.34,23.43,24.6,25.76,34.64,43.51,43.22,42.92
55049,23.02,22.08,21.14,20.47,19.8,15.87,11.94,13.64,15.34
